date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:01:06	53616/53616	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:33%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2262/Optica-Danielsen.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2262/Optica-Danielsen.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2340/New-World-School.html)
21:01:07	1372/1372	---M--	200	added ('OK')	image/jpeg	etag:%22c04de9f0924acf1:0%22	http://club.lagaceta.com/Img/Beneficios/90x34/2262.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/90x34/2262.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2340/New-World-School.html)
21:01:07	30932/30932	---M--	200	added ('OK')	image/jpeg	etag:%22be1c8ec54bdcf1:0%22	http://club.lagaceta.com/Img/Beneficios/Galeria/02340-DSC06484.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/Galeria/02340-DSC06484.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2340/New-World-School.html)
21:01:08	1714/1714	---M--	200	added ('OK')	image/jpeg	etag:%22207f21c2dcebd01:0%22	http://club.lagaceta.com/Img/Beneficios/90x34/1645.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/90x34/1645.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2340/New-World-School.html)
21:01:09	53913/53913	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:35%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/578/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/578/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/578/Red-Milenium-.html)
21:01:09	152/152	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:01:36%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=578	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.5ea37c3.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/578/Red-Milenium-.html)
21:01:09	51347/51347	---M--	200	added ('OK')	image/jpeg	etag:%22bb7b1f154bdcf1:0%22	http://club.lagaceta.com/Img/Beneficios/Galeria/02340-DSC06528.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/Galeria/02340-DSC06528.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2340/New-World-School.html)
21:01:10	2854/2854	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:37%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=578	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint37c3.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/578/Red-Milenium-.html)
21:01:10	8263/8263	---M--	200	added ('OK')	image/jpeg	etag:%22f43b754336c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/578.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/578.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/578/Red-Milenium-.html)
21:01:11	52352/52352	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:37%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2729/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2729/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2729/Siempre.html)
21:01:11	7481/7481	---M--	200	added ('OK')	image/jpeg	etag:%221023dfbf7491d01:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2729.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2729.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2729/Siempre.html)
21:01:11	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:01:38%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2729	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.5eedf74.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2729/Siempre.html)
21:01:12	1821/1821	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:38%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2729	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrintdf74.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2729/Siempre.html)
21:01:13	52899/52899	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:40%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/1004/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/1004/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/1004/Acuario-Piscis-II.html)
21:01:14	8393/8393	---M--	200	added ('OK')	image/jpeg	etag:%2248ac8fbc394d01:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/1004.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/1004.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/1004/Acuario-Piscis-II.html)
21:01:14	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:01:42%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=1004	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.5f2feb4.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/1004/Acuario-Piscis-II.html)
21:01:14	1580/1580	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:42%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=1004	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrintfeb4.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/1004/Acuario-Piscis-II.html)
21:01:16	53088/53088	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:42%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/359/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/359/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/359/Alartec.html)
21:01:16	9568/9568	---M--	200	added ('OK')	image/jpeg	etag:%2211b7274336c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/359.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/359.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/359/Alartec.html)
21:01:17	152/152	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:01:43%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=359	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.5f6d443.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/359/Alartec.html)
21:01:17	2163/2163	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:45%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=359	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrintd443.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/359/Alartec.html)
21:01:19	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:01:46%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2590	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.5fafc9b.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2590/Beauty-School.html)
21:01:19	9312/9312	---M--	200	added ('OK')	image/jpeg	etag:%22403e47505815d01:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2590.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2590.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2590/Beauty-School.html)
21:01:19	53102/53102	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:45%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2590/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2590/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2590/Beauty-School.html)
21:01:20	1527/1527	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:46%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2590	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrintfc9b.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2590/Beauty-School.html)
21:01:22	52174/52174	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:48%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2743/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2743/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2743/Fundaci%c3%b3n-Graciela-Cruz.html)
21:01:22	9330/9330	---M--	200	added ('OK')	image/jpeg	etag:%22d0683f8a709cd01:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2743.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2743.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2743/Fundaci%c3%b3n-Graciela-Cruz.html)
21:01:23	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:01:50%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2743	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.5ffc226.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2743/Fundaci%c3%b3n-Graciela-Cruz.html)
21:01:23	52184/52184	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:50%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2743/Fundacion-Graciela-Cruz.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2743/Fundacion-Graciela-Cruz.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2743/Fundaci%c3%b3n-Graciela-Cruz.html)
21:01:23	1403/1403	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:51%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2743	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrintc226.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2743/Fundaci%c3%b3n-Graciela-Cruz.html)
21:01:25	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:01:52%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2703	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.6039fc1.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2703/IFET-COLLEGE.html)
21:01:25	11696/11696	---M--	200	added ('OK')	image/jpeg	etag:%2220d51e48bc7ed01:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2703.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2703.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2703/IFET-COLLEGE.html)
21:01:25	52861/52861	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:51%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2703/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2703/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2703/IFET-COLLEGE.html)
21:01:25	1847/1847	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:52%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2703	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint9fc1.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2703/IFET-COLLEGE.html)
21:01:26	54066/54066	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:54%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2530/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2530/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2530/INI-Computaci%c3%b3n.html)
21:01:27	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:01:55%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2530	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.607ee14.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2530/INI-Computaci%c3%b3n.html)
21:01:27	10619/10619	---M--	200	added ('OK')	image/jpeg	etag:%22705ee4d3fe2fd01:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2530.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2530.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2530/INI-Computaci%c3%b3n.html)
21:01:27	2692/2692	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:55%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2530	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrintee14.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2530/INI-Computaci%c3%b3n.html)
21:01:28	52747/52747	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:55%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2287/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2287/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2287/Instituto-LCI.html)
21:01:29	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:01:56%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2287	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.60bdd1c.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2287/Instituto-LCI.html)
21:01:29	14389/14389	---M--	200	added ('OK')	image/jpeg	etag:%22e0f1a4d4264dd01:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2287.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2287.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2287/Instituto-LCI.html)
21:01:30	1365/1365	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:57%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2287	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrintdd1c.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2287/Instituto-LCI.html)
21:01:31	54845/54845	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:57%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2388/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2388/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2388/New-World-School.html)
21:01:31	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:01:59%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2388	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.60faeb2.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2388/New-World-School.html)
21:01:31	10395/10395	---M--	200	added ('OK')	image/jpeg	etag:%22502a81ffd5cd01:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2388.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2388.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2388/New-World-School.html)
21:01:32	4196/4196	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:01:59%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2388	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrintaeb2.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2388/New-World-School.html)
21:01:33	52199/52199	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:02:00%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2529/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2529/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2529/Optica-Abdo.html)
21:01:33	6911/6911	---M--	200	added ('OK')	image/jpeg	etag:%22908e71ef2fccf1:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2529.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2529.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2529/Optica-Abdo.html)
21:01:33	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:02:01%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2529	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.613dec0.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2529/Optica-Abdo.html)
21:01:34	1358/1358	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:02:01%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2529	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrintdec0.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2529/Optica-Abdo.html)
21:01:35	53906/53906	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:02:02%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2678/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2678/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2678/Red-Milenium-.html)
21:01:35	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:02:03%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2678	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.6175d68.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2678/Red-Milenium-.html)
21:01:36	2758/2758	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:02:03%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2678	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint5d68.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2678/Red-Milenium-.html)
21:01:36	8430/8430	---M--	200	added ('OK')	image/jpeg	etag:%22a82a919bb86bd01:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2678.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2678.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2678/Red-Milenium-.html)
21:01:37	52337/52337	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:02:04%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2553/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2553/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2553/Ya!-Estudio-de-Dise%c3%b1o.html)
21:01:38	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:02:05%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2553	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.61bddbf.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2553/Ya!-Estudio-de-Dise%c3%b1o.html)
21:01:38	4484/4484	---M--	200	added ('OK')	image/jpeg	etag:%22c0ea91d0c113d01:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2553.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2553.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2553/Ya!-Estudio-de-Dise%c3%b1o.html)
21:01:38	1396/1396	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:02:06%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2553	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrintddbf.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2553/Ya!-Estudio-de-Dise%c3%b1o.html)
21:01:40	6544/6544	---M--	200	added ('OK')	image/jpeg	etag:%2230b9dbf0924acf1:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2262.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2262.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2262/%c3%93ptica-Danielsen.html)
21:01:41	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:02:08%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2262	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.61fd3bf.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2262/%c3%93ptica-Danielsen.html)
21:01:41	1335/1335	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:02:09%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2262	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrintd3bf.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2262/%c3%93ptica-Danielsen.html)
21:01:42	53585/53585	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:02:06%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2262/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2262/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2262/%c3%93ptica-Danielsen.html)
21:01:43	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:02:10%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2250	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.623961f.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2250/Optica-Garcia-Hijo.html)
21:01:43	52841/52841	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:02:09%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2250/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2250/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2250/Optica-Garcia-Hijo.html)
21:01:43	9158/9158	---M--	200	added ('OK')	image/jpeg	etag:%22a05d75f1128cf1:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2250.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2250.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2250/Optica-Garcia-Hijo.html)
21:01:43	1384/1384	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:02:11%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2250	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint961f.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2250/Optica-Garcia-Hijo.html)
21:01:45	7247/7247	---M--	200	added ('OK')	image/jpeg	etag:%2271ceda4236c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2056.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2056.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2056/Optica-Villagra.html)
21:01:45	52876/52876	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:02:11%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2056/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2056/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2056/Optica-Villagra.html)
21:01:45	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2002:02:12%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2056	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.627a5f6.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2056/Optica-Villagra.html)
21:01:46	1667/1667	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2002:02:13%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2056	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrinta5f6.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2056/Optica-Villagra.html)
21:01:46	625/625	---M-Z	200	added ('OK')	text/css	etag:%2240842cefd347d01:0%22	http://club.lagaceta.com/css/print.css	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/css/print.css	(from http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=1379)
